path,id,phrase,emotion,intensity
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-01-01-01-02-16.wav,16,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-05-01-01-01-16.wav,16,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-01-01-02-01-16.wav,16,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-01-01-02-02-16.wav,16,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-06-01-02-01-16.wav,16,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-03-01-01-01-16.wav,16,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-04-02-02-01-16.wav,16,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-04-02-01-02-16.wav,16,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-06-02-01-01-16.wav,16,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-05-01-01-02-16.wav,16,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-06-01-01-01-16.wav,16,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-05-02-02-02-16.wav,16,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-04-01-02-02-16.wav,16,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-03-02-01-01-16.wav,16,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-07-01-01-02-16.wav,16,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-03-01-02-01-16.wav,16,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-07-02-02-01-16.wav,16,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-03-01-01-02-16.wav,16,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-07-02-02-02-16.wav,16,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-07-02-01-01-16.wav,16,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-04-01-01-01-16.wav,16,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-03-02-02-01-16.wav,16,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-01-01-01-01-16.wav,16,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-05-01-02-02-16.wav,16,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-03-01-02-02-16.wav,16,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-07-01-01-01-16.wav,16,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-06-02-02-02-16.wav,16,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-06-02-02-01-16.wav,16,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-06-01-02-02-16.wav,16,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-05-02-01-01-16.wav,16,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-04-02-01-01-16.wav,16,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-05-01-02-01-16.wav,16,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-05-02-02-01-16.wav,16,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-06-01-01-02-16.wav,16,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-07-02-01-02-16.wav,16,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-06-02-01-02-16.wav,16,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-07-01-02-01-16.wav,16,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-03-02-01-02-16.wav,16,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-03-02-02-02-16.wav,16,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_16/03-01-04-01-02-01-16.wav,16,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-01-01-01-01-17.wav,17,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-06-01-01-01-17.wav,17,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-05-02-01-01-17.wav,17,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-01-01-02-01-17.wav,17,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-01-01-02-02-17.wav,17,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-06-02-01-02-17.wav,17,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-05-01-01-02-17.wav,17,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-07-02-01-01-17.wav,17,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-04-01-02-02-17.wav,17,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-06-01-02-02-17.wav,17,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-05-01-01-01-17.wav,17,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-06-01-02-01-17.wav,17,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-07-02-02-01-17.wav,17,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-06-02-02-01-17.wav,17,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-05-01-02-02-17.wav,17,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-06-01-01-02-17.wav,17,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-04-02-01-01-17.wav,17,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-04-01-01-01-17.wav,17,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-07-01-02-02-17.wav,17,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-03-01-02-02-17.wav,17,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-06-02-01-01-17.wav,17,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-07-02-02-02-17.wav,17,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-05-02-02-02-17.wav,17,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-03-02-01-02-17.wav,17,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-07-01-01-01-17.wav,17,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-03-01-01-01-17.wav,17,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-05-01-02-01-17.wav,17,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-05-02-02-01-17.wav,17,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-04-02-01-02-17.wav,17,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-06-02-02-02-17.wav,17,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-04-01-01-02-17.wav,17,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-05-02-01-02-17.wav,17,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-03-02-02-02-17.wav,17,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-07-01-02-01-17.wav,17,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-03-02-02-01-17.wav,17,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-04-02-02-02-17.wav,17,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-03-02-01-01-17.wav,17,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-07-02-01-02-17.wav,17,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-07-01-01-02-17.wav,17,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-01-01-01-02-17.wav,17,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-04-02-02-01-17.wav,17,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-03-01-01-02-17.wav,17,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-04-01-02-01-17.wav,17,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_17/03-01-03-01-02-01-17.wav,17,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-03-01-01-01-18.wav,18,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-03-01-02-01-18.wav,18,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-06-02-02-01-18.wav,18,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-06-02-01-02-18.wav,18,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-05-01-02-01-18.wav,18,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-07-02-01-01-18.wav,18,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-01-01-01-01-18.wav,18,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-04-02-02-02-18.wav,18,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-03-02-01-01-18.wav,18,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-03-02-02-02-18.wav,18,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-05-02-01-01-18.wav,18,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-04-01-01-01-18.wav,18,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-07-02-02-01-18.wav,18,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-05-02-02-01-18.wav,18,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-07-01-02-01-18.wav,18,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-05-01-02-02-18.wav,18,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-03-01-02-02-18.wav,18,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-04-01-02-02-18.wav,18,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-01-01-01-02-18.wav,18,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-01-01-02-02-18.wav,18,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-07-01-01-01-18.wav,18,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-04-02-01-02-18.wav,18,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-04-02-01-01-18.wav,18,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-03-02-01-02-18.wav,18,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-05-01-01-01-18.wav,18,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-06-01-02-02-18.wav,18,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-04-02-02-01-18.wav,18,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-05-01-01-02-18.wav,18,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-03-01-01-02-18.wav,18,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-06-01-02-01-18.wav,18,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-04-01-02-01-18.wav,18,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-06-01-01-01-18.wav,18,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-03-02-02-01-18.wav,18,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-07-02-01-02-18.wav,18,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-07-01-02-02-18.wav,18,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-04-01-01-02-18.wav,18,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-07-02-02-02-18.wav,18,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-01-01-02-01-18.wav,18,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-06-01-01-02-18.wav,18,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-06-02-01-01-18.wav,18,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-06-02-02-02-18.wav,18,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-05-02-02-02-18.wav,18,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-05-02-01-02-18.wav,18,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_18/03-01-07-01-01-02-18.wav,18,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-05-02-01-02-19.wav,19,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-05-01-01-02-19.wav,19,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-04-01-02-02-19.wav,19,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-07-02-01-01-19.wav,19,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-07-01-01-02-19.wav,19,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-04-02-02-02-19.wav,19,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-03-01-02-02-19.wav,19,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-05-01-02-02-19.wav,19,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-04-01-01-02-19.wav,19,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-05-02-02-01-19.wav,19,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-06-02-01-02-19.wav,19,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-01-01-02-02-19.wav,19,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-06-01-02-01-19.wav,19,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-03-01-01-01-19.wav,19,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-03-02-02-01-19.wav,19,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-05-02-02-02-19.wav,19,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-04-01-02-01-19.wav,19,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-06-02-01-01-19.wav,19,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-04-02-02-01-19.wav,19,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-06-02-02-02-19.wav,19,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-05-01-01-01-19.wav,19,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-06-01-01-02-19.wav,19,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-04-01-01-01-19.wav,19,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-03-02-01-01-19.wav,19,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-06-01-01-01-19.wav,19,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-03-02-02-02-19.wav,19,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-01-01-01-01-19.wav,19,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-06-01-02-02-19.wav,19,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-05-01-02-01-19.wav,19,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-07-01-02-02-19.wav,19,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-06-02-02-01-19.wav,19,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-05-02-01-01-19.wav,19,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-07-01-02-01-19.wav,19,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-07-02-02-02-19.wav,19,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-04-02-01-01-19.wav,19,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-03-01-01-02-19.wav,19,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-01-01-02-01-19.wav,19,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-07-02-01-02-19.wav,19,01,DIS,HI
